,Finess,Nom de l'établissement,NomInvestigateur,PrénomInvestigateur,TitreProjet,NuméroProjet,Acronyme,MontantAccordé,Année,Type,Projet
18,310782347,INSTITUT CLAUDIUS REGAUD,FERRON,Gwénaël ,Essai randomisé de phase III comparant une hystérectomie élargie avec lymphadénectomie pelvienne à une hystérectomie simple avec lymphadénectomie pelvienne pour des patientes atteintes de cancer débutant du col utérin à bas risque,13-004,SHAPE 01,307744.0,2013,K,PHRC
19,940000664,INSTITUT GUSTAVE ROUSSY,GOERE,Diane,Chimiothérapie intra-artérielle hépatique adjuvante chez les patients à risque élevé de récidive hépatique après résection de métastases hépatiques d’origine colorectale ,13-272 ,PACHA-01 ,462850.3,2013,K,PHRC
20,130786049,APHM,GRAILLON,Thomas,"Association de l’everolimus et de l’octréotide dans les méningiomes agressifs et évolutifs, non accessibles à la chirurgie ou la radiothérapie.",13-174,,93631.5,2013,K,PHRC
21,490017258,INSTITUT DE CANCEROLOGIE DE L'OUEST,HIRET,Sandrine ,"Etude de phase-2, évaluant l’efficacité (taux de réponse) et la tolérance (maintien de l’autonomie ADL de Katz) d’une chimiothérapie de type « Folfirinox » à doses pharmacogénétiquement adaptées (DPD et UGT1A), dans la prise en charge d’un adénocarcinome. 
PAncréas MEtastatique chez Les patients Agés de 70 ans et plus.
",13-149,PAMELA-70,222134.76,2013,K,PHRC
22,750712184,ASSISTANCE PUBLIQUE AP-HP,HOANG-XUAN,Khê ,"Essai de phase III évaluant chez les patients âgés souffrant d’un lymphome primitif du système nerveux central, l’intérêt d’un traitement de maintenance versus surveillance après réponse complète à une chimiothérapie de première ligne à base de méthotrexate à haute dose ",13-233 ,BLOCAGE-01,458031.4,2013,K,PHRC
23,60785011,CHU DE NICE,HOFMAN,Paul,Validation multicentrique de la sensibilité de la technique FISH pour détecter le réarrangement théranostique ALK dans les cellules tumorales circulantes et prévalence des mutations de résistance thérapeutique pour la prise en charge non-invasive des patients atteints d’un cancer pulmonaire,13-106,STALKLUNG01,490708.3,2013,K,PHRC
24,750813321,INSTITUT CURIE Paris Saint-Cloud,JAYR,Christian,"Essai clinique randomisé de phase IV, multicentrique, en double aveugle, évaluant l’effet du bloc paravertébral avec de la ropivacaïne sur la douleur chronique après chirurgie carcinologique du sein",13-242 ,MIRS 03,197250.0,2013,K,PHRC
25,310782347,INSTITUT CLAUDIUS REGAUD,JOUVE,Eva ,Mastectomie thérapeutique avec conservation de l’étui cutané et de la Plaque Aréolo-Mamelonnaire,13-253 ,MAPAM 01,259973.2,2013,K,PHRC
26,750712184,ASSISTANCE PUBLIQUE AP-HP,LEBBE,Céleste,Essai de phase II multicentrique évaluant la digoxine per os dans le traitement de la maladie de Kaposi classique ou endémique,13-136,KADIG 01,133281.68,2013,K,PHRC
27,380780080,CHU GRENOBLE,LECCIA,Marie Thérèse ,Traitement des carcinomes de Merkel inopérables et/ou métastatiques par analogue de la somatostatine – Etude nationale multicentrique mono-bras de phase II  ,13-171,,274632.74,2013,K,PHRC
28,750712184,ASSISTANCE PUBLIQUE AP-HP,LEENHARDT,Laurence,Etude ouverte de phase II évaluant l'efficacité et la tolérance d'une chimiothérapie Gemcitabine Oxaliplatine pour le traitement des cancers de la thyroïde réfractaires de stades avancés,13-180 ,THYGEMOX01,197972.52,2013,K,PHRC
29,340000207,CRLC PAUL LAMARQUE,LEMANSKI,Claire,Essai de faisabilité évaluant la radiothérapie per-opératoire (RIOP) dans les rechutes locales du cancer du sein bénéficiant d’une seconde chirurgie conservatrice.,13-216,RE-IORT 01 ,115106.0,2013,K,PHRC
30,210780581,CHU DIJON,LEPAGE,Côme,Etude évaluant le bénéfice potentiel d’une chimiothérapie adjuvante pour l’adénocarcinome de l’intestin grêle,13-073,BALLAD-FRANCE ,400004.24,2013,K,PHRC
31,750813321,INSTITUT CURIE Paris Saint-Cloud,MAMMAR,Hamid,AMELIORATION DU CONTROLE LOCAL DANS LES CHORDOMES DE LA BASE DU CRANE ET DU RACHIS TRAITES PAR CHIRURGIE ET UNE PROTONTHERAPIE DE COMPLEMENT CIBLEE SUR LES CELLULES HYPOXIQUES MISES EN EVIDENCE PAR TOMOGRAPHIE D’EMISSION DE POSITONS AU [18-FLUOR] FLUOROAZOMYCINE-ARABINOSIDE ([18F]FAZA) EN TEP/TDM,13-248 ,PROTONCHORDE01,287190.0,2013,K,PHRC
32,750712184,ASSISTANCE PUBLIQUE AP-HP,MANCEAU,Gilles,Etude randomisée de phase III multicentrique comparant la laparoscopie à la laparotomie pour la chirurgie du cancer du côlon chez le sujet âgé de plus de 75 ans,13-147,CELL,300811.98,2013,K,PHRC
33,370000481,CHRU DE TOURS,OULDAMER,Lobna,CAPITONNAGE DE LA LOGE DE MASTECTOMIE VERSUS POSE DE DRAIN DANS LA PRÉVENTION DE LA FORMATION D’UN SÉROME : ESSAI CONTRÔLÉ RANDOMISÉ,13-083,QUISERMAS01,147392.0,2013,K,PHRC
34,750813321,INSTITUT CURIE Paris Saint-Cloud,PIERGA,Jean-Yves ,Détection d’ADN tumoral circulant et suivi des femmes porteuses d’une mutation BRCA1,13-250 ,CirCA01 ,405090.88,2013,K,PHRC
35,310781406,CHU DE TOULOUSE,RUBIE,Hervé,Essai de phase II randomise évaluant l’efficacité du Bevacizumab ajouté au Témozolomide ± Irinotecan chez les enfants porteurs d’un neuroblastome réfractaire ou en rechute,13-092,BEACON,160815.08000000002,2013,K,PHRC
36,750712184,ASSISTANCE PUBLIQUE AP-HP,RUBIO,Marie-Thérèse ,Allogreffe de sang placentaire avec un conditionnement à toxicité réduite dans les hémopathies myéloïdes à haut risque,13-168,TBF-Cord ,231481.47999999998,2013,K,PHRC
37,130786049,APHM,SALAS,Sébastien,"Evaluation de l’efficacité d’un traitement adjuvant par Imatinib chez les patients porteurs d’une tumeur stromale gastro-intestinale de risque intermédiaire présentant un Genomic Index de mauvais pronostic. Etude multicentrique, prospective, randomisée.",13-058,GI-GIST,326620.1000000001,2013,K,PHRC
38,590780193,CHRU LILLE,SCHERPEREEL,Arnaud,"Essai clinique randomisé de phase II évaluant un traitement multimodal incluant une pleurectomie/décortication étendue (eP/D), une thérapie photodynamique intra-opératoire et une chimiothérapie adjuvante dans le mésothéliome pleural malin",13-200,MESOPDT ,643897.3,2013,K,PHRC
39,130786049,APHM,TAIEB,David,"Impact de la TEP-TDM au [68Ga]-DOTANOC sur la prise en charge des tumeurs neuroendocrines gastro-pancréatiques : étude prospective, multicentrique.",13-012,GEP-NOC,482349.0,2013,K,PHRC
40,940000664,INSTITUT GUSTAVE ROUSSY,TEMAM,Stéphane,Etude multicentrique randomisée comparant un schéma de surveillance carcinologique conventionnel à un schéma intensif après traitement d’un carcinome épidermoïde de la tête et cou. Phase de faisabilité.,13-271 ,,351513.0,2013,K,PHRC
41,440000289,CHU DE NANTES,TOUCHEFEU,Yann,Etude de phase I/II de radioimmunothérapie préciblée du cancer colorectal métastatique avec la combinaison TF2-90-Yttrium-IMP288,13-100,RITCOLON,422217.54000000004,2013,K,PHRC
42,590780193,CHRU LILLE,TRUANT,Stéphanie,Valeur prédictive de la Scintigraphie hépatobiliaire pour évaluer le risque d’insuffisance hépatique postopératoire des hépatectomies étendues de 4 segments ou plus sur foie non cirrhotique ,13-151,ScintiVol ,325240.0,2013,K,PHRC
43,750712184,ASSISTANCE PUBLIQUE AP-HP,VOSWINKEL,Jan,"Essai thérapeutique de phase II évaluant l’efficacité de l’injection de Cellules Stromales Mésenchymateuses (CSMs) sur la symptomatologie de complications  chroniques sévères des radiothérapies  abdomino-pelviennes (pelvic radiation disease, PRD), après échec des thérapeutiques conventionnelles",13-161,PRISME ,475817.98,2013,K,PHRC
0,970100228,CHU DE POINTE A PITRE/ ABYMES,ALECU,Cosmin,Physiopathologie des troubles de la marche et de la posture dans la paralysie supranucléaire progressive,13-064,PSP-Marche,115217.0,2013,I,PHRC
1,690781810,HOSPICES CIVILS DE LYON,AMBRUN,Alexis,TEMPO : Efficacité du TIMOLOL en administration nasale pour le traitement des épistaxis dans la maladie de Rendu Osler,13-021,TEMPO,167004.0,2013,I,PHRC
2,750712184,ASSISTANCE PUBLIQUE AP-HP,ASCH,Muriel,Evaluation prospective de l’impact neuropsychologique d’un programme de remédiation cognitive chez des enfants et adolescents traités pour anorexie mentale.,13-054,RECOGAMEA,70000.0,2013,I,PHRC
3,340780477,CHU MONTPELLIER,ATTAL, Jérôme  ,Efficacité de la stimulation transcrânienne en courant continu –tDCS- sur les symptômes négatifs dans la schizophrénie : une étude randomisée contrôlée,13-006,STICCS,125059.0,2013,I,PHRC
4,130786049,APHM,ATTARIAN ,Shahram ,Outils pour l'évaluation thérapeutique dans la maladie de Charcot-Marie-Tooth type 1A : critères de jugement et bio-marqueurs,13-002,CMT-TOOLS,193098.0,2013,I,PHRC
5,140000100,CHU COTE DE NACRE - CAEN,BALEYTE,Jean-Marc,La mémoire associative dans les troubles austiques sans déficit intellectuel : Etude en Electroencéphalographie et en Neuropsychologie,13-098,MEMTA,188112.0,2013,I,PHRC
6,750712184,ASSISTANCE PUBLIQUE AP-HP,BEAUCHET,Alain,Influence des conditions environnementales sur les tentatives de Fécondation In Vitro et les grossesses induites,13-050,METEOFIV,110000.0,2013,I,PHRC
7,130786049,APHM,BELIARD-LASSERRE,Sophie,Effets des différentes techniques de chirurgie bariatrique sur le métabolisme des lipoparticules riches en tryglycérides (LRT) intestinales chez les patients obèses diabétiques de type 2.,13-005,MISTRAL,119418.0,2013,I,PHRC
8,750712184,ASSISTANCE PUBLIQUE AP-HP,BELTRAND,Jacques,Tolérance et acceptabilité d'une suspension de glibenclamide (GLIBENTEK) chez des enfants ayant un diabète sucré rare secondaire à une mutation des canaux potassiques ATP-dépendants (Kir6.2 ou SUR1),13-029,NEOGLI,112000.0,2013,I,PHRC
9,750712184,ASSISTANCE PUBLIQUE AP-HP,BENIFLA,Jean-Louis,Prévention des synéchies utérines par application d'un gel d'acide hyaluronique après aspiration-curetage pour fausse couche spontanée. Essai multicentrique randomisé,13-032,HYFACO,195000.0,2013,I,PHRC
10,670780055,HOPITAUX UNIVERSITAIRES DE STRASBOURG,BENOILID ,Aurélien,"Intérêt du bilan auto-immun dans une Population de patients présentant une épilepsie focale, de cause inconnue, non structurelle, non génétique, nouvellement diagnostiquée.",13-078,IBADEPIF,185840.0,2013,I,PHRC
11,420784878,CHU SAINT-ETIENNE,BERTOLETTI,Laurent,Fonction cardiaque et capacités d’exercice dans l’hypertension artérielle pulmonaire : étude FOCCE-HTAP. ,13-022,FOCCE-HTAP,199200.0,2013,I,PHRC
12,590780193,CHRU LILLE,BEUSCART,Jean-Baptiste,Etude du Devenir Après une Hospitalisation en Médecine Aiguë Gériatrique,13-097,DAMAGe,200000.0,2013,I,PHRC
13,440000289,CHU DE NANTES,BEZIEAU,Stéphane,Projet interrégional du Grand Ouest pour l'exploration par approche exome des causes moléculaires de déficience intellectuelle sévère isolée ou syndromique.,13-056,HUGODIMS,199434.0,2013,I,PHRC
14,970408589,CHR LA REUNION,BIRSAN - FRANCES ,Anca,Evaluation d’un implant progestatif sous-cutané dans la prise en charge médicale des endométrioses douloureuses,13-065,END-IMPACT,187080.0,2013,I,PHRC
15,670780055,HOPITAUX UNIVERSITAIRES DE STRASBOURG,BLANC  ,Frédéric,Identification de nouveaux biomarqueurs de la Maladie à Corps de Lewy,13-079,Biomarqueurs-Lewy,200000.0,2013,I,PHRC
16,290000017,CHRU DE BREST,BODERE,Céline,Impact d’un programme d’entraînement spécifique sur la neuromodulation des douleurs chez les sujets fibromyalgiques,13-100,DOUFISPORT,160646.0,2013,I,PHRC
17,540002078,CHU DE NANCY,BOIVIN ,Jean Marc,"Arrêt du traitement antihypertenseur chez les patients hypertendus suivis en Médecine Générale
Stopping antihypertensive Treatment amOng hypertensive patients in Primary care: The STOP-Trial
",13-080,STOP-Trial,199923.0,2013,I,PHRC
18,630780989,CHU DE CLERMONT-FERRAND,BOMMELAER,Gilles,"Etude controlée, randomisée, en double aveugle, comparant la curcumine au placebo, associés aux thuiopurines, dans la prévention de la récidive post-opératoire de la maladie de Crohn",13-018,POPCUR,200000.0,2013,I,PHRC
19,130786049,APHM,BONELLO,Béatrice,Evaluation des critères prédictifs du remodelage ventriculaire droit après remplacement valvulaire pulmonaire dans une population de patients ayant été opéré pour la correction d’une tétralogie de Fallot.,13-009,ToF-REVENGe,118616.0,2013,I,PHRC
20,330781196,CHU HOPITAUX DE BORDEAUX,BOULON ,Carine,Développement et validation d’un score de prédiction clinique d’ischémie critique chronique des membres inférieurs dans la cohorte COPART II,13-066,PREDICCMI,161500.0,2013,I,PHRC
21,750712184,ASSISTANCE PUBLIQUE AP-HP,BOURRAT,Emmanuelle,Etude comparative de la cicatrisation des ulcérations cutanées chroniques de l'épidermolyse bulleuse dystrophique récessive sous pansement classique versus membrane amniotique,13-035,MABUL,197000.0,2013,I,PHRC
22,140000100,CHU COTE DE NACRE - CAEN,BOUTEMY,Jonathan,Etude des Microparticules circulantes dans l'Artérite Temporale à Cellules Géantes,13-092,MICROGIANT,155748.0,2013,I,PHRC
23,750712184,ASSISTANCE PUBLIQUE AP-HP,BRIOT,Karine,Evaluation de marqueurs biologiques ostéocytaires dans la prédiction de l’apparition de syndesmophytes dans une cohorte de rachialgies inflammatoires débutantes: la cohorte DESIR,13-036,MOSSpA,73000.0,2013,I,PHRC
24,210780581,CHU DIJON,BRON ,Alain,Hématomes sous-rétiniens dans la DMLA : Etude comparative ouverte de 2 attitudes thérapeutiques à l’ère des antiangiogéniques,13-081,STAR,140676.0,2013,I,PHRC
25,870000015,CHU DE LIMOGES,CAIRE ,François,Efficacité de l'Ethanol Gélifié en injection Intradiscale dans le traitement de la lombalgie Discogénique,13-067,EGID,82139.0,2013,I,PHRC
26,690781810,HOSPICES CIVILS DE LYON,CASALEGNO,Jean-Sébastien,"Identification, chez les patients admis en réanimation pour une infection respiratoire grippale sévère, d’un marqueur biologique prédictif de l’évolution vers un tableau de détresse respiratoire nécessitant des soins lourds de réanimation.",13-015,ANTIGRIPPE,199987.0,2013,I,PHRC
27,130786049,APHM,CASTINETTI,Frédéric ,Late effects of radiosurgery on acromegaly study - LatER-Ac Study (effets tardifs de la radiochirugie dans l'acromégalie),13-011,LatER-Ac,101921.0,2013,I,PHRC
28,130786049,APHM,CERMOLACCE,Michel ,Troubles psychiatriques et marqueurs électrophysiologiques (Etude EPRs-PSY),13-013,ERPs-PSY,186510.0,2013,I,PHRC
29,750712184,ASSISTANCE PUBLIQUE AP-HP,CHALOUHI,Gihad,Etude de l’effet BOLD foeto-placentaire en IRM chez la femme enceinte.,13-026,BOLD-FP,98000.0,2013,I,PHRC
30,670780055,HOPITAUX UNIVERSITAIRES DE STRASBOURG,CHATELUS , Emmanuel,Métabolomique de la sclérodermie,13-082,SCLEROMICS,192373.0,2013,I,PHRC
31,690781810,HOSPICES CIVILS DE LYON,CHAUVET,Cécile,Suivi longitudinal de la microarchitecture osseuse par tomographie périphérique quantitative de haute résolution (HR-pQCT) chez le patient transplanté,13-023,TRANSOS,186556.0,2013,I,PHRC
32,630780989,CHU DE CLERMONT-FERRAND,CONSTANTIN,Jean-Michel,Lung Imaging Morphology for Ventilator Settings in ARDS. Live study,13-014,LIVE,174000.0,2013,I,PHRC
33,310781406,CHU DE TOULOUSE,CONSTANTIN ,Arnaud,Etude évaluant l’efficacité d’un programme d’entrainement physique personnalisé chez des patients atteints de spondylarthrite ankylosante,13-068,PEPS,75774.0,2013,I,PHRC
34,290000017,CHRU DE BREST,CORNEC-LE GALL,Emilie,Caractérisation  clinique et moléculaire des Patients PKD1 et  PKD2 négatifs atteints de polykystose rénale autosomique dominante ,13-055,GENEQUEST,198138.0,2013,I,PHRC
35,800000044,CHU AMIENS,DAVID,Emmanuel,Rôle préventif de la vitamine C sur l’apparition à 6 mois du SDRC (syndrome douloureux régional complexe) de type 1 dans la chirurgie programmée du membre supérieur. ,13-093,SDRC ,184647.0,2013,I,PHRC
36,970202271,CHU DE FORT DE FRANCE,DERANCOURT ,Christian,Revue Systématique avec méta-analyse des traitements locaux des condylomes ano-génitaux externes.,13-069,REVCAE,85111.0,2013,I,PHRC
37,750712184,ASSISTANCE PUBLIQUE AP-HP,DUBERN,Béatrice,Caractérisation phénotypique et génotypique de sujets ayant une obésité syndromique : identification de nouveaux gènes candidats par séquençage de l’exome,13-038,OBEXOME,127000.0,2013,I,PHRC
38,330781196,CHU HOPITAUX DE BORDEAUX,DUFFAU ,Pierre,Essai pilote de phase I/II testant l’effet du clopidogrel sur les taux plasmatiques de CD40 ligand soluble chez des patients affectés de lupus érythémateux systémique.,13-070,CLOPUS,124051.0,2013,I,PHRC
39,630780989,CHU DE CLERMONT-FERRAND,ESCHALIER,Alain,Evaluation de l'efficacité de l'éthosuximide dans le traitement de douleurs neuropathiques d'origine traumatique,13-017,EDONOT,187000.0,2013,I,PHRC
40,130786049,APHM,FAKRA,Eric ,"Bases neuro-fonctionnelles du traitement des émotions: étude clinique, génétique, biologique et en imagerie focntionnelle chez les patients schizophrènes et leurs apparentés sains en comparaison d'un groupe contrôle.",13-001,SCHIZOIMAGEN,188107.0,2013,I,PHRC
41,630780989,CHU DE CLERMONT-FERRAND,FAUQUERT,Jean-Luc,Protocole d’Induction de Tolérance par voie orale pour l’Adolescent Allergique à l’Arachide,13-019,PITA3,131000.0,2013,I,PHRC
42,370000481,CHRU DE TOURS,FAVRAIS,Géraldine,Lévétiracétam pour le traitement en première intention des crises convulsives du nouveau-né : étude de phase II,13-059,LEVNEONAT1,159521.0,2013,I,PHRC
43,140000100,CHU COTE DE NACRE - CAEN,FISCHER,Marc Olivier,Optimisation hémodynamique périopératoire à l'aide du Pleth Variability Index en chirurgie orthopédique lourde : une étude multicentrique randomisée et contrôlée,13-091,OPVI,182823.0,2013,I,PHRC
